scenario_name,densities,avg_density,min_density,max_density,normalized_density
4137e94a-c5da-38bd-ad06-6d57b24bccd0,"ring_front_center_315973826389361872.jpg:0.043478260869565216, ring_front_center_315973816399368304.jpg:0.045454545454545456, ring_front_center_315973828620491776.jpg:0.043478260869565216, ring_front_center_315973814734366864.jpg:0.045454545454545456, ring_front_center_315973818064370016.jpg:0.045454545454545456, ring_front_center_315973828054383704.jpg:0.043478260869565216, ring_front_center_315973821394373016.jpg:0.041666666666666664, ring_front_center_315973819729365024.jpg:0.045454545454545456, ring_front_center_315973823059361688.jpg:0.043478260869565216, ring_front_center_315973813069371488.jpg:0.045454545454545456, ring_front_center_315973824724377680.jpg:0.043478260869565216",0.044211881662474556,0.041666666666666664,0.045454545454545456,"{'ring_front_center_315973826389361872.jpg': 0.47826086956521724, 'ring_front_center_315973816399368304.jpg': 1.0, 'ring_front_center_315973828620491776.jpg': 0.47826086956521724, 'ring_front_center_315973814734366864.jpg': 1.0, 'ring_front_center_315973818064370016.jpg': 1.0, 'ring_front_center_315973828054383704.jpg': 0.47826086956521724, 'ring_front_center_315973821394373016.jpg': 0.0, 'ring_front_center_315973819729365024.jpg': 1.0, 'ring_front_center_315973823059361688.jpg': 0.47826086956521724, 'ring_front_center_315973813069371488.jpg': 1.0, 'ring_front_center_315973824724377680.jpg': 0.47826086956521724}"
45753856-4575-4575-4575-345754906624,"ring_front_center_315969085453978312.jpg:0.037037037037037035, ring_front_center_315969092113981112.jpg:0.038461538461538464, ring_front_center_315969082123977064.jpg:0.045454545454545456, ring_front_center_315969093778974440.jpg:0.04, ring_front_center_315969108763972968.jpg:0.04, ring_front_center_315969098773975072.jpg:0.04, ring_front_center_315969107098982360.jpg:0.04, ring_front_center_315969080458976584.jpg:0.04, ring_front_center_315969090448972000.jpg:0.037037037037037035, ring_front_center_315969083788975624.jpg:0.037037037037037035, ring_front_center_315969088783979528.jpg:0.037037037037037035, ring_front_center_315969103768982184.jpg:0.04, ring_front_center_315969097108975760.jpg:0.04, ring_front_center_315969105433969472.jpg:0.04, ring_front_center_315969102103973024.jpg:0.04, ring_front_center_315969095443977816.jpg:0.038461538461538464, ring_front_center_315969087118973960.jpg:0.037037037037037035, ring_front_center_315969100438978680.jpg:0.04",0.03930904486460042,0.037037037037037035,0.045454545454545456,"{'ring_front_center_315969085453978312.jpg': 0.0, 'ring_front_center_315969092113981112.jpg': 0.16923076923076966, 'ring_front_center_315969082123977064.jpg': 1.0, 'ring_front_center_315969093778974440.jpg': 0.3520000000000002, 'ring_front_center_315969108763972968.jpg': 0.3520000000000002, 'ring_front_center_315969098773975072.jpg': 0.3520000000000002, 'ring_front_center_315969107098982360.jpg': 0.3520000000000002, 'ring_front_center_315969080458976584.jpg': 0.3520000000000002, 'ring_front_center_315969090448972000.jpg': 0.0, 'ring_front_center_315969083788975624.jpg': 0.0, 'ring_front_center_315969088783979528.jpg': 0.0, 'ring_front_center_315969103768982184.jpg': 0.3520000000000002, 'ring_front_center_315969097108975760.jpg': 0.3520000000000002, 'ring_front_center_315969105433969472.jpg': 0.3520000000000002, 'ring_front_center_315969102103973024.jpg': 0.3520000000000002, 'ring_front_center_315969095443977816.jpg': 0.16923076923076966, 'ring_front_center_315969087118973960.jpg': 0.0, 'ring_front_center_315969100438978680.jpg': 0.3520000000000002}"
49d66e75-3ce6-316b-b589-f659c7ef5e6d,"ring_front_center_315968215579251344.jpg:0.037037037037037035, ring_front_center_315968222239251456.jpg:0.038461538461538464, ring_front_center_315968217244253960.jpg:0.037037037037037035, ring_front_center_315968213914251728.jpg:0.038461538461538464, ring_front_center_315968218909251128.jpg:0.038461538461538464, ring_front_center_315968220574252040.jpg:0.038461538461538464, ring_front_center_315968212249251856.jpg:0.04, ring_front_center_315968227234253880.jpg:0.045454545454545456, ring_front_center_315968225569251504.jpg:0.041666666666666664, ring_front_center_315968223904252696.jpg:0.041666666666666664",0.03967081067081067,0.037037037037037035,0.045454545454545456,"{'ring_front_center_315968215579251344.jpg': 0.0, 'ring_front_center_315968222239251456.jpg': 0.16923076923076966, 'ring_front_center_315968217244253960.jpg': 0.0, 'ring_front_center_315968213914251728.jpg': 0.16923076923076966, 'ring_front_center_315968218909251128.jpg': 0.16923076923076966, 'ring_front_center_315968220574252040.jpg': 0.16923076923076966, 'ring_front_center_315968212249251856.jpg': 0.3520000000000002, 'ring_front_center_315968227234253880.jpg': 1.0, 'ring_front_center_315968225569251504.jpg': 0.5499999999999997, 'ring_front_center_315968223904252696.jpg': 0.5499999999999997}"
52af191b-ba56-326c-b569-e37790db40f3,"ring_front_center_315981768152041232.jpg:0.041666666666666664, ring_front_center_315981769817041896.jpg:0.038461538461538464, ring_front_center_315981766487041760.jpg:0.038461538461538464, ring_front_center_315981773147041528.jpg:0.038461538461538464, ring_front_center_315981778142040272.jpg:0.038461538461538464, ring_front_center_315981763157041520.jpg:0.04, ring_front_center_315981764822042928.jpg:0.034482758620689655, ring_front_center_315981774812043088.jpg:0.04, ring_front_center_315981776477039744.jpg:0.038461538461538464, ring_front_center_315981771482042240.jpg:0.038461538461538464",0.0386918656056587,0.034482758620689655,0.041666666666666664,"{'ring_front_center_315981768152041232.jpg': 1.0, 'ring_front_center_315981769817041896.jpg': 0.5538461538461543, 'ring_front_center_315981766487041760.jpg': 0.5538461538461543, 'ring_front_center_315981773147041528.jpg': 0.5538461538461543, 'ring_front_center_315981778142040272.jpg': 0.5538461538461543, 'ring_front_center_315981763157041520.jpg': 0.7680000000000003, 'ring_front_center_315981764822042928.jpg': 0.0, 'ring_front_center_315981774812043088.jpg': 0.7680000000000003, 'ring_front_center_315981776477039744.jpg': 0.5538461538461543, 'ring_front_center_315981771482042240.jpg': 0.5538461538461543}"
53037376-5303-5303-5303-553038557184,"ring_front_center_315967814707036920.jpg:0.038461538461538464, ring_front_center_315967818037038408.jpg:0.04, ring_front_center_315967826362037664.jpg:0.037037037037037035, ring_front_center_315967834687039296.jpg:0.038461538461538464, ring_front_center_315967841347038976.jpg:0.03571428571428571, ring_front_center_315967833022039256.jpg:0.038461538461538464, ring_front_center_315967824697038664.jpg:0.038461538461538464, ring_front_center_315967819702040384.jpg:0.04, ring_front_center_315967829692036928.jpg:0.038461538461538464, ring_front_center_315967836352038728.jpg:0.037037037037037035, ring_front_center_315967816372042184.jpg:0.04, ring_front_center_315967828027041272.jpg:0.038461538461538464, ring_front_center_315967839682039080.jpg:0.037037037037037035, ring_front_center_315967831357040912.jpg:0.038461538461538464, ring_front_center_315967813042042184.jpg:0.04, ring_front_center_315967838017039104.jpg:0.038461538461538464, ring_front_center_315967823032038880.jpg:0.038461538461538464, ring_front_center_315967821367039360.jpg:0.037037037037037035",0.038334237778682216,0.03571428571428571,0.04,"{'ring_front_center_315967814707036920.jpg': 0.6410256410256415, 'ring_front_center_315967818037038408.jpg': 1.0, 'ring_front_center_315967826362037664.jpg': 0.30864197530864174, 'ring_front_center_315967834687039296.jpg': 0.6410256410256415, 'ring_front_center_315967841347038976.jpg': 0.0, 'ring_front_center_315967833022039256.jpg': 0.6410256410256415, 'ring_front_center_315967824697038664.jpg': 0.6410256410256415, 'ring_front_center_315967819702040384.jpg': 1.0, 'ring_front_center_315967829692036928.jpg': 0.6410256410256415, 'ring_front_center_315967836352038728.jpg': 0.30864197530864174, 'ring_front_center_315967816372042184.jpg': 1.0, 'ring_front_center_315967828027041272.jpg': 0.6410256410256415, 'ring_front_center_315967839682039080.jpg': 0.30864197530864174, 'ring_front_center_315967831357040912.jpg': 0.6410256410256415, 'ring_front_center_315967813042042184.jpg': 1.0, 'ring_front_center_315967838017039104.jpg': 0.6410256410256415, 'ring_front_center_315967823032038880.jpg': 0.6410256410256415, 'ring_front_center_315967821367039360.jpg': 0.30864197530864174}"
53213cf0-540b-3b5a-9900-d24d1d41bda0,"ring_front_center_315976465117391792.jpg:0.043478260869565216, ring_front_center_315976466782382960.jpg:0.043478260869565216, ring_front_center_315976461787389072.jpg:0.041666666666666664, ring_front_center_315976456792388320.jpg:0.04, ring_front_center_315976468447388608.jpg:0.045454545454545456, ring_front_center_315976463452384208.jpg:0.043478260869565216, ring_front_center_315976468613888064.jpg:0.043478260869565216, ring_front_center_315976458457387184.jpg:0.037037037037037035, ring_front_center_315976460122386048.jpg:0.04, ring_front_center_315976455127386368.jpg:0.045454545454545456, ring_front_center_315976453462389008.jpg:0.041666666666666664",0.042290227705247464,0.037037037037037035,0.045454545454545456,"{'ring_front_center_315976465117391792.jpg': 0.7652173913043476, 'ring_front_center_315976466782382960.jpg': 0.7652173913043476, 'ring_front_center_315976461787389072.jpg': 0.5499999999999997, 'ring_front_center_315976456792388320.jpg': 0.3520000000000002, 'ring_front_center_315976468447388608.jpg': 1.0, 'ring_front_center_315976463452384208.jpg': 0.7652173913043476, 'ring_front_center_315976468613888064.jpg': 0.7652173913043476, 'ring_front_center_315976458457387184.jpg': 0.0, 'ring_front_center_315976460122386048.jpg': 0.3520000000000002, 'ring_front_center_315976455127386368.jpg': 1.0, 'ring_front_center_315976453462389008.jpg': 0.5499999999999997}"
577ea60d-7cc0-34a4-a8ff-0401e5ab9c62,"ring_front_center_315967223301422296.jpg:0.037037037037037035, ring_front_center_315967211646424304.jpg:0.041666666666666664, ring_front_center_315967233291421832.jpg:0.043478260869565216, ring_front_center_315967219971421784.jpg:0.038461538461538464, ring_front_center_315967213311419552.jpg:0.043478260869565216, ring_front_center_315967214976421992.jpg:0.041666666666666664, ring_front_center_315967231626421008.jpg:0.037037037037037035, ring_front_center_315967239951418640.jpg:0.045454545454545456, ring_front_center_315967218306421384.jpg:0.041666666666666664, ring_front_center_315967234956420816.jpg:0.045454545454545456, ring_front_center_315967221636421608.jpg:0.03571428571428571, ring_front_center_315967229961421656.jpg:0.037037037037037035, ring_front_center_315967226631422600.jpg:0.037037037037037035, ring_front_center_315967216641420544.jpg:0.041666666666666664, ring_front_center_315967224966419312.jpg:0.037037037037037035, ring_front_center_315967228296419616.jpg:0.037037037037037035, ring_front_center_315967236621420168.jpg:0.045454545454545456, ring_front_center_315967238286423376.jpg:0.045454545454545456",0.04065774536789029,0.03571428571428571,0.045454545454545456,"{'ring_front_center_315967223301422296.jpg': 0.1358024691358024, 'ring_front_center_315967211646424304.jpg': 0.6111111111111108, 'ring_front_center_315967233291421832.jpg': 0.7971014492753621, 'ring_front_center_315967219971421784.jpg': 0.2820512820512824, 'ring_front_center_315967213311419552.jpg': 0.7971014492753621, 'ring_front_center_315967214976421992.jpg': 0.6111111111111108, 'ring_front_center_315967231626421008.jpg': 0.1358024691358024, 'ring_front_center_315967239951418640.jpg': 1.0, 'ring_front_center_315967218306421384.jpg': 0.6111111111111108, 'ring_front_center_315967234956420816.jpg': 1.0, 'ring_front_center_315967221636421608.jpg': 0.0, 'ring_front_center_315967229961421656.jpg': 0.1358024691358024, 'ring_front_center_315967226631422600.jpg': 0.1358024691358024, 'ring_front_center_315967216641420544.jpg': 0.6111111111111108, 'ring_front_center_315967224966419312.jpg': 0.1358024691358024, 'ring_front_center_315967228296419616.jpg': 0.1358024691358024, 'ring_front_center_315967236621420168.jpg': 1.0, 'ring_front_center_315967238286423376.jpg': 1.0}"
5c251c22-11b2-3278-835c-0cf3cdee3f44,"ring_front_center_315967799688736224.jpg:0.045454545454545456, ring_front_center_315967806348740240.jpg:0.045454545454545456, ring_front_center_315967803018736832.jpg:0.043478260869565216, ring_front_center_315967812975441960.jpg:0.041666666666666664, ring_front_center_315967801353740888.jpg:0.043478260869565216, ring_front_center_315967793028738240.jpg:0.045454545454545456, ring_front_center_315967811343737248.jpg:0.043478260869565216, ring_front_center_315967809678740880.jpg:0.043478260869565216, ring_front_center_315967796358736320.jpg:0.047619047619047616, ring_front_center_315967791363738552.jpg:0.045454545454545456, ring_front_center_315967794693739896.jpg:0.043478260869565216, ring_front_center_315967788033735720.jpg:0.043478260869565216, ring_front_center_315967808013739112.jpg:0.043478260869565216, ring_front_center_315967804683740120.jpg:0.043478260869565216, ring_front_center_315967798023741360.jpg:0.047619047619047616, ring_front_center_315967789698741040.jpg:0.047619047619047616, ring_front_center_315967784703732128.jpg:0.043478260869565216, ring_front_center_315967783038742792.jpg:0.045454545454545456, ring_front_center_315967786368743664.jpg:0.043478260869565216",0.04455679713116783,0.041666666666666664,0.047619047619047616,"{'ring_front_center_315967799688736224.jpg': 0.636363636363637, 'ring_front_center_315967806348740240.jpg': 0.636363636363637, 'ring_front_center_315967803018736832.jpg': 0.3043478260869567, 'ring_front_center_315967812975441960.jpg': 0.0, 'ring_front_center_315967801353740888.jpg': 0.3043478260869567, 'ring_front_center_315967793028738240.jpg': 0.636363636363637, 'ring_front_center_315967811343737248.jpg': 0.3043478260869567, 'ring_front_center_315967809678740880.jpg': 0.3043478260869567, 'ring_front_center_315967796358736320.jpg': 1.0, 'ring_front_center_315967791363738552.jpg': 0.636363636363637, 'ring_front_center_315967794693739896.jpg': 0.3043478260869567, 'ring_front_center_315967788033735720.jpg': 0.3043478260869567, 'ring_front_center_315967808013739112.jpg': 0.3043478260869567, 'ring_front_center_315967804683740120.jpg': 0.3043478260869567, 'ring_front_center_315967798023741360.jpg': 1.0, 'ring_front_center_315967789698741040.jpg': 1.0, 'ring_front_center_315967784703732128.jpg': 0.3043478260869567, 'ring_front_center_315967783038742792.jpg': 0.636363636363637, 'ring_front_center_315967786368743664.jpg': 0.3043478260869567}"
6162d72f-2990-3a30-9bba-19bbd882985c,"ring_front_center_315969807216887184.jpg:0.045454545454545456, ring_front_center_315969798891895080.jpg:0.041666666666666664, ring_front_center_315969785571889712.jpg:0.043478260869565216, ring_front_center_315969790566897432.jpg:0.041666666666666664, ring_front_center_315969788901887400.jpg:0.041666666666666664, ring_front_center_315969810546890512.jpg:0.045454545454545456, ring_front_center_315969787236894552.jpg:0.041666666666666664, ring_front_center_315969797226891232.jpg:0.04, ring_front_center_315969800556888808.jpg:0.041666666666666664, ring_front_center_315969795561890992.jpg:0.04, ring_front_center_315969792231888544.jpg:0.04, ring_front_center_315969812178591776.jpg:0.043478260869565216, ring_front_center_315969782241891568.jpg:0.041666666666666664, ring_front_center_315969793896894904.jpg:0.041666666666666664, ring_front_center_315969803886885640.jpg:0.04, ring_front_center_315969808881895504.jpg:0.043478260869565216, ring_front_center_315969805551899248.jpg:0.045454545454545456, ring_front_center_315969802221897312.jpg:0.04, ring_front_center_315969783906893704.jpg:0.045454545454545456",0.04231155953123916,0.04,0.045454545454545456,"{'ring_front_center_315969807216887184.jpg': 1.0, 'ring_front_center_315969798891895080.jpg': 0.30555555555555497, 'ring_front_center_315969785571889712.jpg': 0.6376811594202895, 'ring_front_center_315969790566897432.jpg': 0.30555555555555497, 'ring_front_center_315969788901887400.jpg': 0.30555555555555497, 'ring_front_center_315969810546890512.jpg': 1.0, 'ring_front_center_315969787236894552.jpg': 0.30555555555555497, 'ring_front_center_315969797226891232.jpg': 0.0, 'ring_front_center_315969800556888808.jpg': 0.30555555555555497, 'ring_front_center_315969795561890992.jpg': 0.0, 'ring_front_center_315969792231888544.jpg': 0.0, 'ring_front_center_315969812178591776.jpg': 0.6376811594202895, 'ring_front_center_315969782241891568.jpg': 0.30555555555555497, 'ring_front_center_315969793896894904.jpg': 0.30555555555555497, 'ring_front_center_315969803886885640.jpg': 0.0, 'ring_front_center_315969808881895504.jpg': 0.6376811594202895, 'ring_front_center_315969805551899248.jpg': 1.0, 'ring_front_center_315969802221897312.jpg': 0.0, 'ring_front_center_315969783906893704.jpg': 1.0}"
649750f3-0163-34eb-a102-7aaf5384eaec,"ring_front_center_315969558746221272.jpg:0.04, ring_front_center_315969571300316416.jpg:0.041666666666666664, ring_front_center_315969557081215992.jpg:0.041666666666666664, ring_front_center_315969570401224656.jpg:0.04, ring_front_center_315969565406214768.jpg:0.038461538461538464, ring_front_center_315969555416226920.jpg:0.045454545454545456, ring_front_center_315969563741222168.jpg:0.038461538461538464, ring_front_center_315969553751211600.jpg:0.045454545454545456, ring_front_center_315969568736211648.jpg:0.038461538461538464, ring_front_center_315969562076218496.jpg:0.04, ring_front_center_315969567071226232.jpg:0.04, ring_front_center_315969560411219328.jpg:0.041666666666666664",0.04094114219114219,0.038461538461538464,0.045454545454545456,"{'ring_front_center_315969558746221272.jpg': 0.21999999999999983, 'ring_front_center_315969571300316416.jpg': 0.45833333333333276, 'ring_front_center_315969557081215992.jpg': 0.45833333333333276, 'ring_front_center_315969570401224656.jpg': 0.21999999999999983, 'ring_front_center_315969565406214768.jpg': 0.0, 'ring_front_center_315969555416226920.jpg': 1.0, 'ring_front_center_315969563741222168.jpg': 0.0, 'ring_front_center_315969553751211600.jpg': 1.0, 'ring_front_center_315969568736211648.jpg': 0.0, 'ring_front_center_315969562076218496.jpg': 0.21999999999999983, 'ring_front_center_315969567071226232.jpg': 0.21999999999999983, 'ring_front_center_315969560411219328.jpg': 0.45833333333333276}"
64c12551-adb9-36e3-a0c1-e43a0e9f3845,"ring_front_center_315975340802362968.jpg:0.043478260869565216, ring_front_center_315975354122354832.jpg:0.043478260869565216, ring_front_center_315975344132362288.jpg:0.043478260869565216, ring_front_center_315975347462359736.jpg:0.043478260869565216, ring_front_center_315975342467351008.jpg:0.043478260869565216, ring_front_center_315975339137355152.jpg:0.043478260869565216, ring_front_center_315975345797355760.jpg:0.043478260869565216, ring_front_center_315975352457358696.jpg:0.041666666666666664, ring_front_center_315975354588554400.jpg:0.041666666666666664, ring_front_center_315975349127357952.jpg:0.043478260869565216, ring_front_center_315975350792356944.jpg:0.04",0.04283267457180501,0.04,0.043478260869565216,"{'ring_front_center_315975340802362968.jpg': 1.0, 'ring_front_center_315975354122354832.jpg': 1.0, 'ring_front_center_315975344132362288.jpg': 1.0, 'ring_front_center_315975347462359736.jpg': 1.0, 'ring_front_center_315975342467351008.jpg': 1.0, 'ring_front_center_315975339137355152.jpg': 1.0, 'ring_front_center_315975345797355760.jpg': 1.0, 'ring_front_center_315975352457358696.jpg': 0.479166666666666, 'ring_front_center_315975354588554400.jpg': 0.479166666666666, 'ring_front_center_315975349127357952.jpg': 1.0, 'ring_front_center_315975350792356944.jpg': 0.0}"
6c739f57-96d0-33e6-972d-af29cc527e1f,"ring_front_center_315980121800581616.jpg:0.038461538461538464, ring_front_center_315980120135570840.jpg:0.03571428571428571, ring_front_center_315980128460576952.jpg:0.045454545454545456, ring_front_center_315980115140579592.jpg:0.04, ring_front_center_315980118470582888.jpg:0.037037037037037035, ring_front_center_315980116805573896.jpg:0.04, ring_front_center_315980130125578376.jpg:0.045454545454545456, ring_front_center_315980125130577992.jpg:0.043478260869565216, ring_front_center_315980126795576432.jpg:0.045454545454545456, ring_front_center_315980123465574416.jpg:0.04",0.041105475844606276,0.03571428571428571,0.045454545454545456,"{'ring_front_center_315980121800581616.jpg': 0.2820512820512824, 'ring_front_center_315980120135570840.jpg': 0.0, 'ring_front_center_315980128460576952.jpg': 1.0, 'ring_front_center_315980115140579592.jpg': 0.44000000000000017, 'ring_front_center_315980118470582888.jpg': 0.1358024691358024, 'ring_front_center_315980116805573896.jpg': 0.44000000000000017, 'ring_front_center_315980130125578376.jpg': 1.0, 'ring_front_center_315980125130577992.jpg': 0.7971014492753621, 'ring_front_center_315980126795576432.jpg': 1.0, 'ring_front_center_315980123465574416.jpg': 0.44000000000000017}"
6f153f9c-edc5-389f-ac6f-40705c30d97e,"ring_front_center_315966439242691616.jpg:0.03571428571428571, ring_front_center_315966440907694248.jpg:0.037037037037037035, ring_front_center_315966445902696472.jpg:0.041666666666666664, ring_front_center_315966435912690512.jpg:0.037037037037037035, ring_front_center_315966447567688352.jpg:0.038461538461538464, ring_front_center_315966437577695928.jpg:0.038461538461538464, ring_front_center_315966434247696632.jpg:0.034482758620689655, ring_front_center_315966442572694296.jpg:0.041666666666666664, ring_front_center_315966444237691848.jpg:0.041666666666666664, ring_front_center_315966449232697144.jpg:0.038461538461538464",0.03846557337936649,0.034482758620689655,0.041666666666666664,"{'ring_front_center_315966439242691616.jpg': 0.17142857142857126, 'ring_front_center_315966440907694248.jpg': 0.3555555555555554, 'ring_front_center_315966445902696472.jpg': 1.0, 'ring_front_center_315966435912690512.jpg': 0.3555555555555554, 'ring_front_center_315966447567688352.jpg': 0.5538461538461543, 'ring_front_center_315966437577695928.jpg': 0.5538461538461543, 'ring_front_center_315966434247696632.jpg': 0.0, 'ring_front_center_315966442572694296.jpg': 1.0, 'ring_front_center_315966444237691848.jpg': 1.0, 'ring_front_center_315966449232697144.jpg': 0.5538461538461543}"
74750688-7475-7475-7475-474752397312,"ring_front_center_315967688583312280.jpg:0.04, ring_front_center_315967676928309576.jpg:0.041666666666666664, ring_front_center_315967691613615120.jpg:0.038461538461538464, ring_front_center_315967683588308504.jpg:0.04, ring_front_center_315967666938309248.jpg:0.045454545454545456, ring_front_center_315967665273309464.jpg:0.043478260869565216, ring_front_center_315967663608307440.jpg:0.045454545454545456, ring_front_center_315967673598313144.jpg:0.038461538461538464, ring_front_center_315967670268310008.jpg:0.038461538461538464, ring_front_center_315967686918307128.jpg:0.04, ring_front_center_315967681923310032.jpg:0.04, ring_front_center_315967671933307104.jpg:0.038461538461538464, ring_front_center_315967678593306952.jpg:0.04, ring_front_center_315967661943310728.jpg:0.045454545454545456, ring_front_center_315967668603308672.jpg:0.043478260869565216, ring_front_center_315967685253308600.jpg:0.04, ring_front_center_315967675263307176.jpg:0.041666666666666664, ring_front_center_315967690248306768.jpg:0.038461538461538464, ring_front_center_315967680258309480.jpg:0.04",0.040997957039146965,0.038461538461538464,0.045454545454545456,"{'ring_front_center_315967688583312280.jpg': 0.21999999999999983, 'ring_front_center_315967676928309576.jpg': 0.45833333333333276, 'ring_front_center_315967691613615120.jpg': 0.0, 'ring_front_center_315967683588308504.jpg': 0.21999999999999983, 'ring_front_center_315967666938309248.jpg': 1.0, 'ring_front_center_315967665273309464.jpg': 0.7173913043478257, 'ring_front_center_315967663608307440.jpg': 1.0, 'ring_front_center_315967673598313144.jpg': 0.0, 'ring_front_center_315967670268310008.jpg': 0.0, 'ring_front_center_315967686918307128.jpg': 0.21999999999999983, 'ring_front_center_315967681923310032.jpg': 0.21999999999999983, 'ring_front_center_315967671933307104.jpg': 0.0, 'ring_front_center_315967678593306952.jpg': 0.21999999999999983, 'ring_front_center_315967661943310728.jpg': 1.0, 'ring_front_center_315967668603308672.jpg': 0.7173913043478257, 'ring_front_center_315967685253308600.jpg': 0.21999999999999983, 'ring_front_center_315967675263307176.jpg': 0.45833333333333276, 'ring_front_center_315967690248306768.jpg': 0.0, 'ring_front_center_315967680258309480.jpg': 0.21999999999999983}"
75756160-7575-7575-7575-675757273088,"ring_front_center_315980074615101864.jpg:0.03571428571428571, ring_front_center_315980052970105144.jpg:0.04, ring_front_center_315980062960099448.jpg:0.038461538461538464, ring_front_center_315980057965102896.jpg:0.043478260869565216, ring_front_center_315980054635100464.jpg:0.043478260869565216, ring_front_center_315980067955105928.jpg:0.037037037037037035, ring_front_center_315980072950102048.jpg:0.03571428571428571, ring_front_center_315980071285104208.jpg:0.03571428571428571, ring_front_center_315980066290096824.jpg:0.037037037037037035, ring_front_center_315980076280105664.jpg:0.037037037037037035, ring_front_center_315980061295104784.jpg:0.038461538461538464, ring_front_center_315980064625107504.jpg:0.038461538461538464, ring_front_center_315980056300103152.jpg:0.043478260869565216, ring_front_center_315980069620099896.jpg:0.037037037037037035, ring_front_center_315980059630101840.jpg:0.041666666666666664",0.03885180466339885,0.03571428571428571,0.043478260869565216,"{'ring_front_center_315980074615101864.jpg': 0.0, 'ring_front_center_315980052970105144.jpg': 0.5520000000000003, 'ring_front_center_315980062960099448.jpg': 0.35384615384615437, 'ring_front_center_315980057965102896.jpg': 1.0, 'ring_front_center_315980054635100464.jpg': 1.0, 'ring_front_center_315980067955105928.jpg': 0.17037037037037034, 'ring_front_center_315980072950102048.jpg': 0.0, 'ring_front_center_315980071285104208.jpg': 0.0, 'ring_front_center_315980066290096824.jpg': 0.17037037037037034, 'ring_front_center_315980076280105664.jpg': 0.17037037037037034, 'ring_front_center_315980061295104784.jpg': 0.35384615384615437, 'ring_front_center_315980064625107504.jpg': 0.35384615384615437, 'ring_front_center_315980056300103152.jpg': 1.0, 'ring_front_center_315980069620099896.jpg': 0.17037037037037034, 'ring_front_center_315980059630101840.jpg': 0.7666666666666665}"
84c35ea7-1a99-3a0c-a3ea-c5915d68acbc,"ring_front_center_315969509912646864.jpg:0.041666666666666664, ring_front_center_315969526562533232.jpg:0.045454545454545456, ring_front_center_315969511577518136.jpg:0.043478260869565216, ring_front_center_315969521567445752.jpg:0.041666666666666664, ring_front_center_315969501587559144.jpg:0.041666666666666664, ring_front_center_315969498257525784.jpg:0.038461538461538464, ring_front_center_315969523232433608.jpg:0.045454545454545456, ring_front_center_315969524897526808.jpg:0.043478260869565216, ring_front_center_315969514907493128.jpg:0.041666666666666664, ring_front_center_315969508247629224.jpg:0.038461538461538464, ring_front_center_315969519902457976.jpg:0.043478260869565216, ring_front_center_315969499922542464.jpg:0.043478260869565216, ring_front_center_315969516572481464.jpg:0.041666666666666664, ring_front_center_315969518237469880.jpg:0.043478260869565216, ring_front_center_315969503252576944.jpg:0.038461538461538464, ring_front_center_315969506582612304.jpg:0.03571428571428571, ring_front_center_315969513242505032.jpg:0.041666666666666664, ring_front_center_315969504917594744.jpg:0.03571428571428571",0.04139519900389465,0.03571428571428571,0.045454545454545456,"{'ring_front_center_315969509912646864.jpg': 0.6111111111111108, 'ring_front_center_315969526562533232.jpg': 1.0, 'ring_front_center_315969511577518136.jpg': 0.7971014492753621, 'ring_front_center_315969521567445752.jpg': 0.6111111111111108, 'ring_front_center_315969501587559144.jpg': 0.6111111111111108, 'ring_front_center_315969498257525784.jpg': 0.2820512820512824, 'ring_front_center_315969523232433608.jpg': 1.0, 'ring_front_center_315969524897526808.jpg': 0.7971014492753621, 'ring_front_center_315969514907493128.jpg': 0.6111111111111108, 'ring_front_center_315969508247629224.jpg': 0.2820512820512824, 'ring_front_center_315969519902457976.jpg': 0.7971014492753621, 'ring_front_center_315969499922542464.jpg': 0.7971014492753621, 'ring_front_center_315969516572481464.jpg': 0.6111111111111108, 'ring_front_center_315969518237469880.jpg': 0.7971014492753621, 'ring_front_center_315969503252576944.jpg': 0.2820512820512824, 'ring_front_center_315969506582612304.jpg': 0.0, 'ring_front_center_315969513242505032.jpg': 0.6111111111111108, 'ring_front_center_315969504917594744.jpg': 0.0}"
